Keyword,Name,Rating,Review_count,Price_range,Category,Address,Latitude,Longitude,Current_status,Next_status,Website,Scraped_at,Telephone,Tags,Detail_URL
Auto body repair shop manhattan ny,New Honeywell Auto Repair & Body Shop,4.6,104,,Auto body shop,763 4th Ave,40.659823,-73.99815,Open,Closes 7 PM,http://newhoneywellauto.com/,2024-03-04 15:15:11,(718) 282-1800," 
""Outstanding body repairs as well as general repairs.""",https://www.google.com/maps/place/New+Honeywell+Auto+Repair+%26+Body+Shop/data=!4m7!3m6!1s0x89c25b3249cb4df3:0x6103edf966d905cb!8m2!3d40.659823!4d-73.99815!16s%2Fg%2F11c1tyhqdv!19sChIJ803LSTJbwokRywXZZvntA2E?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,F&C BODY SHOP AND AUTO REPAIR,4.6,29,,Auto body shop,1271 Jerome Avenue Side Entrance,40.8378139,-73.920625,Closes soon,5 PMOpens 8 AM Tue,https://f-c-auto-body-repair.business.site/,2024-03-04 15:15:13,(718) 992-4001,,https://www.google.com/maps/place/F%26C+BODY+SHOP+AND+AUTO+REPAIR/data=!4m7!3m6!1s0x89c2f43bb3cd5347:0xdcc65938e864d032!8m2!3d40.8378139!4d-73.920625!16s%2Fg%2F1wj_v62c!19sChIJR1PNszv0wokRMtBk6DhZxtw?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Punjab Auto Repair,3.2,778,,Auto body shop,33-56 21st St,40.7637009,-73.9335382,Open 24 hours,,https://punjabautorepair1.wixsite.com/my-site,2024-03-04 15:15:15,(718) 728-4600," 
""Highly recommend the guys over at Punjab auto for all body repair needs""",https://www.google.com/maps/place/Punjab+Auto+Repair/data=!4m7!3m6!1s0x89c25f34892d8c61:0x190fcc4d9ef93c73!8m2!3d40.7637009!4d-73.9335382!16s%2Fg%2F1vl9sdv8!19sChIJYYwtiTRfwokRczz5nk3MDxk?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,MINI of Manhattan Service,4.3,6,,Auto body shop,555 W 57th St,40.7705007,-73.9904129,Open,Closes 6 PM,https://www.mininyc.com/service?utm_source=google&utm_medium=organic&utm_campaign=gmb_service,2024-03-04 15:15:16,(212) 586-2269,,https://www.google.com/maps/place/MINI+of+Manhattan+Service/data=!4m7!3m6!1s0x89c259dc655abee5:0xbf23097715edf821!8m2!3d40.7705007!4d-73.9904129!16s%2Fg%2F11j2_xjb7g!19sChIJ5b5aZdxZwokRIfjtFXcJI78?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Riverside Auto Body,4.4,29,,Auto body shop,4246 Park Ave,40.8484083,-73.8985215,Open,Closes 7:30 PM,,2024-03-04 15:15:17,(718) 466-2666," 
""Riverside Auto body shop is amazing!""",https://www.google.com/maps/place/Riverside+Auto+Body/data=!4m7!3m6!1s0x89c2f465ba903d59:0xa7d3b2f2e4185429!8m2!3d40.8484083!4d-73.8985215!16s%2Fg%2F1thss9qd!19sChIJWT2QumX0wokRKVQY5PKy06c?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,3 C's Auto Collision Inc,5.0,2,,Auto body shop,3459 11th St,40.7629189,-73.938524,,,,2024-03-04 15:15:18,,,https://www.google.com/maps/place/3+C%27s+Auto+Collision+Inc/data=!4m7!3m6!1s0x89c258cc8f26c963:0xb3c6f9abab27eb46!8m2!3d40.7629189!4d-73.938524!16s%2Fg%2F1tdw4czj!19sChIJY8kmj8xYwokRRusnq6v5xrM?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Subaru Repair NYC,3.4,5,,Auto body shop,441 W 37th St,40.7562683,-73.9966272,Closes soon,5 PMOpens 8 AM Tue,,2024-03-04 15:15:20,," 
""This is a fantastic repair facility.""",https://www.google.com/maps/place/Subaru+Repair+NYC/data=!4m7!3m6!1s0x89c259b2c5d2ffe1:0xb63cf3232eea786c!8m2!3d40.7562683!4d-73.9966272!16s%2Fg%2F11ckxh1b58!19sChIJ4f_SxbJZwokRbHjqLiPzPLY?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Emanuel Auto Body Shop,3.9,44,,Auto body shop,58-10 Broadway,40.7515579,-73.9034531,Open,Closes 6 PM,,2024-03-04 15:15:21,(718) 361-0002," 
""A friend recommended Emanuel auto body for the repair of my ...""",https://www.google.com/maps/place/Emanuel+Auto+Body+Shop/data=!4m7!3m6!1s0x89c25f2ff202d35f:0xea60a022a4e271c!8m2!3d40.7515579!4d-73.9034531!16s%2Fg%2F1tff3z31!19sChIJX9MC8i9fwokRHCdOKgIKpg4?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Kings County Auto Body,4.9,127,,Auto body shop,168 Walworth St,40.693776,-73.954253,Closes soon,5 PMOpens 8 AM Tue,https://kingscountyauto.com/,2024-03-04 15:15:22,(718) 399-9500," 
""Expert auto body repair""",https://www.google.com/maps/place/Kings+County+Auto+Body/data=!4m7!3m6!1s0x89c25beb7a41bfa1:0x29fdfa14ba1fc2c7!8m2!3d40.693776!4d-73.954253!16s%2Fg%2F1tk9rpf0!19sChIJob9BeutbwokRx8IfuhT6_Sk?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,23rd Street Autobody Inc,No reviews,,,Auto body shop,3624 23rd St,40.758534,-73.935935,,,,2024-03-04 15:15:23,3624 23rd St,,https://www.google.com/maps/place/23rd+Street+Autobody+Inc/data=!4m7!3m6!1s0x89c25f32ab0a77ff:0xe77f508cbec63812!8m2!3d40.758534!4d-73.935935!16s%2Fg%2F1tgnbjnk!19sChIJ_3cKqzJfwokREjjGvoxQf-c?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,South Brooklyn Auto Body,4.4,13,,Auto body shop,2 Ferris St,40.6801217,-74.0149082,Open,Closes 6 PM,,2024-03-04 15:15:25,(718) 858-7194,,https://www.google.com/maps/place/South+Brooklyn+Auto+Body/data=!4m7!3m6!1s0x89c25a5dc1a1160f:0xc04ee34797dde124!8m2!3d40.6801217!4d-74.0149082!16s%2Fg%2F1vg6vnhl!19sChIJDxahwV1awokRJOHdl0fjTsA?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Beethoven Auto Body Shop,3.0,2,,Auto body shop,1502 Inwood Ave,40.8428357,-73.9171277,Open,Closes 6 PM,,2024-03-04 15:15:26,(347) 862-0230,,https://www.google.com/maps/place/Beethoven+Auto+Body+Shop/data=!4m7!3m6!1s0x89c2f43e69679597:0xabe498288517cadd!8m2!3d40.8428357!4d-73.9171277!16s%2Fg%2F1tm0v2m9!19sChIJl5VnaT70wokR3coXhSiY5Ks?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Auto Body & Repair,4.3,49,,Auto body shop,36-04 Steinway St,40.7534382,-73.9236832,Open,Closes 1 AM,,2024-03-04 15:15:27,(718) 472-3300," 
""This repair shop is one of the best in newyork.""",https://www.google.com/maps/place/Auto+Body+%26+Repair/data=!4m7!3m6!1s0x89c25f25854dba73:0xad859d67dc9d4e2c!8m2!3d40.7534382!4d-73.9236832!16s%2Fg%2F1260stmp8!19sChIJc7pNhSVfwokRLE6d3Gedha0?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,Jassi’s Auto Repair & Collision,No reviews,,,Auto body shop,51-43 21st St,40.7407689,-73.9494615,,,,2024-03-04 15:15:28,51-43 21st St,,https://www.google.com/maps/place/Jassi%E2%80%99s+Auto+Repair+%26+Collision/data=!4m7!3m6!1s0x89c2598b54548263:0xa9bff977dd3f5a19!8m2!3d40.7407689!4d-73.9494615!16s%2Fg%2F11ll7gkjfl!19sChIJY4JUVItZwokRGVo_3Xf5v6k?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,NYC FLAWLESS AUTO BODY,5.0,8,,Auto body shop,217 Van Siclen Ave,40.6747724,-73.8903566,Open,Closes 8 PM,https://flawlessautonyc.com/,2024-03-04 15:15:29,(347) 686-5099," 
""Highly recommend for all auto body work.""",https://www.google.com/maps/place/NYC+FLAWLESS+AUTO+BODY/data=!4m7!3m6!1s0x89c25d2461891bad:0x58470de720395c7c!8m2!3d40.6747724!4d-73.8903566!16s%2Fg%2F11v9y87sc5!19sChIJrRuJYSRdwokRfFw5IOcNR1g?authuser=0&hl=en&rclk=1
Auto body repair shop manhattan ny,NY Insurance Body Shop™,No reviews,,,Auto painting,,40.7332041,-73.8411824,Open 24 hours,,,2024-03-04 15:15:30,(516) 567-2217,,https://www.google.com/maps/place/NY+Insurance+Body+Shop%E2%84%A2/data=!4m7!3m6!1s0x89c25be2a1c81257:0xd59fc326b1397a19!8m2!3d40.7332041!4d-73.8411824!16s%2Fg%2F1tjh08xq!19sChIJVxLIoeJbwokRGXo5sSbDn9U?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,J&J Prestige Auto Collision And Repair Inc,3.8,78,,Auto body shop,2321 Bathgate Ave,40.8553859,-73.891345,Open,Closes 7 PM,https://www.jjprestigeautocollision.com/,2024-03-04 16:12:41,(646) 938-8068,,https://www.google.com/maps/place/J%26J+Prestige+Auto+Collision+And+Repair+Inc/data=!4m7!3m6!1s0x89c2f47dd6ffb77f:0x2b0b75516d17d0d8!8m2!3d40.8553859!4d-73.891345!16s%2Fg%2F11hctjxp5r!19sChIJf7f_1n30wokR2NAXbVF1Cys?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Park Avenue Auto Body Repair,4.5,91,,Auto body shop,3884 Park Ave,40.8401093,-73.9031913,Open,Closes 7 PM,,2024-03-04 16:12:42,(718) 294-5657,,https://www.google.com/maps/place/Park+Avenue+Auto+Body+Repair/data=!4m7!3m6!1s0x89c2f442fc3a3c8f:0x9ff97a389e22207c!8m2!3d40.8401093!4d-73.9031913!16s%2Fg%2F1ts3m3_m!19sChIJjzw6_EL0wokRfCAinjh6-Z8?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,MStop Auto Body & Repair,4.8,163,,Auto body shop,2970 Paulding Ave,40.8694492,-73.8585737,Open 24 hours,,http://www.mstopauto.com/,2024-03-04 16:12:43,(347) 533-8991," 
""Took my BMW for body paint repairs and they did what they do best.""",https://www.google.com/maps/place/MStop+Auto+Body+%26+Repair/data=!4m7!3m6!1s0x89c2f330c91aa1a5:0x6c608f0771a6f65b!8m2!3d40.8694492!4d-73.8585737!16s%2Fg%2F11hf3lxlt5!19sChIJpaEayTDzwokRW_amcQePYGw?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Recharge Auto Body Repair,4.5,69,,Auto body shop,1088 Brook Ave,40.8290621,-73.9108421,Closes soon,5:30 PMOpens 8 AM Tue,http://www.rechargeauto.com/,2024-03-04 16:12:45,(917) 471-8071," 
""I highly recommend this shop for auto body repairs!!!""",https://www.google.com/maps/place/Recharge+Auto+Body+Repair/data=!4m7!3m6!1s0x89c2f590dfca540f:0x43f2d9638712fe2a!8m2!3d40.8290621!4d-73.9108421!16s%2Fg%2F11f5q84pmq!19sChIJD1TK35D1wokRKv4Sh2PZ8kM?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Dale-Way Auto Body Center,4.4,66,,Auto body shop,3039 Tibbett Ave,40.8805672,-73.9088306,Closes soon,6 PMOpens 8 AM Tue,http://www.dale-way.com/,2024-03-04 16:12:46,(718) 601-8100," 
""Repair done through insurance.""
 
BOOK ONLINE",https://www.google.com/maps/place/Dale-Way+Auto+Body+Center/data=!4m7!3m6!1s0x89c2f395ae08a9cb:0x5316285935e3c648!8m2!3d40.8805672!4d-73.9088306!16s%2Fg%2F1ttdzcqd!19sChIJy6kIrpXzwokRSMbjNVkoFlM?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,A & A Auto Body Inc.,4.6,60,,Auto body shop,1341 Blondell Ave,40.8418431,-73.8423805,Closes soon,6 PMOpens 8 AM Tue,,2024-03-04 16:12:47,(718) 863-9070," 
""I took my 2022 Jeep Compass to have two repairs done and they did ...""",https://www.google.com/maps/place/A+%26+A+Auto+Body+Inc./data=!4m7!3m6!1s0x89c2f4b2cc20c1f1:0x470e319bcea0670e!8m2!3d40.8418431!4d-73.8423805!16s%2Fg%2F1tddt3qk!19sChIJ8cEgzLL0wokRDmegzpsxDkc?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Riverside Auto Body,4.4,29,,Auto body shop,4246 Park Ave,40.8484083,-73.8985215,Open,Closes 7:30 PM,,2024-03-04 16:12:48,(718) 466-2666,,https://www.google.com/maps/place/Riverside+Auto+Body/data=!4m7!3m6!1s0x89c2f465ba903d59:0xa7d3b2f2e4185429!8m2!3d40.8484083!4d-73.8985215!16s%2Fg%2F1thss9qd!19sChIJWT2QumX0wokRKVQY5PKy06c?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Rhinelander Auto Body Ltd.,4.6,119,,Auto body shop,1909 White Plains Rd,40.847801,-73.867474,Closes soon,5:30 PMOpens 8 AM Tue,https://www.rhinelander.nyc/,2024-03-04 16:12:49,(718) 822-8905," 
""Excellent repair work.""",https://www.google.com/maps/place/Rhinelander+Auto+Body+Ltd./data=!4m7!3m6!1s0x89c2f4982517bc07:0xf9357c7239e696ca!8m2!3d40.847801!4d-73.867474!16s%2Fg%2F1thy0r2d!19sChIJB7wXJZj0wokRypbmOXJ8Nfk?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Amaro Auto Body Repair,3.8,49,,Auto body shop,872 E 149th St,40.8113323,-73.9035562,Open,Closes 7 PM,,2024-03-04 16:12:51,(347) 961-2342," 
""Amaro repair was excellent""",https://www.google.com/maps/place/Amaro+Auto+Body+Repair/data=!4m7!3m6!1s0x89c2f5baf5d0ee47:0xc5f98a4013e5bbac!8m2!3d40.8113323!4d-73.9035562!16s%2Fg%2F1tnqhy3y!19sChIJR-7Q9br1wokRrLvlE0CK-cU?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,New Look Auto Repair & Collision LLC,4.8,32,,Auto repair shop,4309 Third Ave,40.8490554,-73.8952429,Closes soon,6 PMOpens 8 AM Tue,,2024-03-04 16:12:52,(718) 304-9999,,https://www.google.com/maps/place/New+Look+Auto+Repair+%26+Collision+LLC/data=!4m7!3m6!1s0x89c2f46486d1ea53:0x9cfa5bdb9b5b44d8!8m2!3d40.8490554!4d-73.8952429!16s%2Fg%2F11gk8qvl66!19sChIJU-rRhmT0wokR2ERbm9tb-pw?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Anthony Auto Body Corp,4.8,20,,Auto body shop,1400 Commerce Ave,40.8385745,-73.8415158,Closes soon,6 PMOpens 8 AM Tue,https://anthony-auto-body-corp.business.site/?utm_source=gmb&utm_medium=referral,2024-03-04 16:12:53,(718) 597-8398," 
""... to be done and gave me a great price on the repairs needed.""",https://www.google.com/maps/place/Anthony+Auto+Body+Corp/data=!4m7!3m6!1s0x89c28b978541b519:0x169e53c48bc9961f!8m2!3d40.8385745!4d-73.8415158!16s%2Fg%2F11f8hlf3dt!19sChIJGbVBhZeLwokRH5bJi8RTnhY?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Dynamic collision,4.7,80,,Auto body shop,1940 Jerome Ave,40.8508836,-73.9096657,Closes soon,6 PMOpens 9 AM Tue,https://dynamiccollision.business.site/?utm_source=gmb&utm_medium=referral,2024-03-04 16:12:54,(718) 676-0760," 
""Supply chain shortages meant repairing to get it done in a reasonable time.""",https://www.google.com/maps/place/Dynamic+collision/data=!4m7!3m6!1s0x89c2f57b3c1edfa1:0x3db57e65ff28a3e0!8m2!3d40.8508836!4d-73.9096657!16s%2Fg%2F11j67v5dgm!19sChIJod8ePHv1wokR4KMo_2V-tT0?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Natal auto body repair,4.6,74,,Auto body shop,704 Hunts Point Ave,40.8148656,-73.8858492,Closes soon,6 PMOpens 8 AM Tue,,2024-03-04 16:12:56,(718) 840-9221," 
""Natal auto repair inc, went out of business""",https://www.google.com/maps/place/Natal+auto+body+repair/data=!4m7!3m6!1s0x89c2f3cec2a6f10d:0x2cfc23c17cb8b98e!8m2!3d40.8148656!4d-73.8858492!16s%2Fg%2F11mws1k9qd!19sChIJDfGmws7zwokRjrm4fMEj_Cw?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,JL Auto Collision,3.9,7,,Auto body shop,1829 Jerome Ave,40.8497013,-73.911178,Open,Closes 7 PM,,2024-03-04 16:12:57,(718) 299-0296,,https://www.google.com/maps/place/JL+Auto+Collision/data=!4m7!3m6!1s0x89c2f46cc0f419e1:0x81d1826aa011cdf4!8m2!3d40.8497013!4d-73.911178!16s%2Fg%2F11c1l91h_z!19sChIJ4Rn0wGz0wokR9M0RoGqC0YE?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,King Automobile Body,5.0,16,,Auto body shop,905 Sacket Ave,40.8433204,-73.8555538,Open,Closes 7 PM,,2024-03-04 16:12:58,(718) 684-2323,,https://www.google.com/maps/place/King+Automobile+Body/data=!4m7!3m6!1s0x89c2f4baf6ac8b39:0x22da5d9c92ebf19e!8m2!3d40.8433204!4d-73.8555538!16s%2Fg%2F1tgjm6q1!19sChIJOYus9rr0wokRnvHrkpxd2iI?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Calecas Auto Repair,4.0,44,,Auto body shop,2236 Cross Bronx Service Rd N,40.8295053,-73.8489764,Open,Closes 7 PM,,2024-03-04 16:12:59,(718) 829-2560,,https://www.google.com/maps/place/Calecas+Auto+Repair/data=!4m7!3m6!1s0x89c2f4cc11ccfe7f:0x294fc4328075347d!8m2!3d40.8295053!4d-73.8489764!16s%2Fg%2F1tc_50jn!19sChIJf_7MEcz0wokRfTR1gDLETyk?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,AAA AUTO COLLISION,4.8,38,,Auto body shop,2267 Givan Ave,40.8809129,-73.8266286,Open,Closes 6:30 PM,,2024-03-04 16:13:01,(718) 655-8720," 
""Took my car there for repairs after a car accident that I had.""",https://www.google.com/maps/place/AAA+AUTO+COLLISION/data=!4m7!3m6!1s0x89c28cc4d2def193:0x97f28cf137a96abb!8m2!3d40.8809129!4d-73.8266286!16s%2Fg%2F11hbl9vtxn!19sChIJk_He0sSMwokRu2qpN_GM8pc?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,T.Cool's Auto Body,4.7,62,,Auto body shop,1605 E 233rd St,40.8893553,-73.8292707,Open,Closes 10 PM,,2024-03-04 16:13:02,(917) 335-6227," 
""... Norwalk etc they charging me like 1000$ for small repair.one of my ...""",https://www.google.com/maps/place/T.Cool%27s+Auto+Body/data=!4m7!3m6!1s0x89c28cd83c72f051:0xcb2d3b55e36b64c8!8m2!3d40.8893553!4d-73.8292707!16s%2Fg%2F1tlbvm_t!19sChIJUfByPNiMwokRyGRr41U7Lcs?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,1 stop auto body & collision inc.,3.3,13,,Auto body shop,523c Bruckner Blvd,40.8126378,-73.9017922,Closes soon,5:30 PMOpens 9 AM Tue,https://1-stop-auto-body-collision-inc.business.site/?utm_source=gmb&utm_medium=referral,2024-03-04 16:13:03,(347) 758-7122," 
""I needed a new paint job and Jay got it done!""",https://www.google.com/maps/place/1+stop+auto+body+%26+collision+inc./data=!4m7!3m6!1s0x89c2f5c69aa0cae3:0x9e4e17b06d1a7d44!8m2!3d40.8126378!4d-73.9017922!16s%2Fg%2F11kmcfl9md!19sChIJ48qgmsb1wokRRH0abbAXTp4?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,BMJ Auto Collision,4.3,75,,Auto body shop,3446 Rombouts Ave,40.8834574,-73.8293396,Open 24 hours,,https://www.bmjautocollision.com/,2024-03-04 16:13:04,(914) 885-7823," 
""Would recommend to anyone looking for body repair""",https://www.google.com/maps/place/BMJ+Auto+Collision/data=!4m7!3m6!1s0x89c28d70066ab7db:0x1949048a31dae436!8m2!3d40.8834574!4d-73.8293396!16s%2Fg%2F11h41h156_!19sChIJ27dqBnCNwokRNuTaMYoESRk?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Eastchester Collision,4.2,13,,Auto body shop,3650 Dyre Ave,40.8855194,-73.830968,Open,Closes 5 AM Tue,https://eastchestercollision.com/,2024-03-04 16:13:07,(718) 881-3016," 
""definitely a recommended spot for collision repairs.""",https://www.google.com/maps/place/Eastchester+Collision/data=!4m7!3m6!1s0x89c28d1fe346e237:0xcaad75d76ed4d9eb!8m2!3d40.8855194!4d-73.830968!16s%2Fg%2F11hsxjpw2g!19sChIJN-JG4x-NwokR69nUbtd1rco?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,"D&R Collision Specialist, INC.",4.3,6,,Auto body shop,4602-C Third Ave,40.8563392,-73.8907475,Open 24 hours,,https://drcollisionspecialistinc.business.site/?utm_source=gmb&utm_medium=referral,2024-03-04 16:13:08,(718) 329-9039," 
""Fender, bumper, new paint job and it was a great price.""","https://www.google.com/maps/place/D%26R+Collision+Specialist,+INC./data=!4m7!3m6!1s0x89c2f5e6b95f5aeb:0xa20b6fdaa6a133e8!8m2!3d40.8563392!4d-73.8907475!16s%2Fg%2F11j09_rc04!19sChIJ61pfueb1wokR6DOhptpvC6I?authuser=0&hl=en&rclk=1"
Auto body repair shop bronx ny,RG Auto Collision 11 Corp,4.8,12,,Auto body shop,1691 Carter Ave,40.844004,-73.9039,Closes soon,5:30 PMOpens 8 AM Tue,,2024-03-04 16:13:09,(917) 801-4040,,https://www.google.com/maps/place/RG+Auto+Collision+11+Corp/data=!4m7!3m6!1s0x89c2f469b5883e6d:0xaf618e0b82262c93!8m2!3d40.844004!4d-73.9039!16s%2Fg%2F11b6lj99fk!19sChIJbT6ItWn0wokRkywmgguOYa8?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,MATH AUTO BODY 1,4.3,38,,Auto body shop,544 Casanova St,40.8120918,-73.8840713,Closes soon,6 PMOpens 8 AM Tue,,2024-03-04 16:13:10,(347) 758-6224," 
""Math auto body shop is the best repair shop I know at this point !""",https://www.google.com/maps/place/MATH+AUTO+BODY+1/data=!4m7!3m6!1s0x89c2f5e0e98d030f:0x8427e6c880a79d2e!8m2!3d40.8120918!4d-73.8840713!16s%2Fg%2F11gsb97myg!19sChIJDwON6eD1wokRLp2ngMjmJ4Q?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,A & R Auto Collision & Repair,3.5,42,,Auto body shop,1617 Stillwell Ave,40.8555606,-73.8408473,Closes soon,6 PMOpens 8 AM Tue,,2024-03-04 16:13:12,(347) 691-3861,,https://www.google.com/maps/place/A+%26+R+Auto+Collision+%26+Repair/data=!4m7!3m6!1s0x89c28caad92302ab:0x24ec587bb4a521b!8m2!3d40.8555606!4d-73.8408473!16s%2Fg%2F1vp702_8!19sChIJqwIj2aqMwokRG1JKu4fFTgI?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Y C & L Auto Repair Inc,4.3,107,,Auto body shop,1277 Jerome Ave,40.8378845,-73.9199891,Open,Closes 7 PM,,2024-03-04 16:13:13,(718) 538-6533,,https://www.google.com/maps/place/Y+C+%26+L+Auto+Repair+Inc/data=!4m7!3m6!1s0x89c2f43a4d278a25:0x6c5fecc62cb31664!8m2!3d40.8378845!4d-73.9199891!16s%2Fg%2F1tghf210!19sChIJJYonTTr0wokRZBazLMbsX2w?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,NY AUTO BODY CORP,3.6,7,,Auto body shop,1040 Bronx River Ave,40.8242013,-73.88277,Closes soon,6 PMOpens 7 AM Tue,,2024-03-04 16:13:14,(929) 575-4820,,https://www.google.com/maps/place/NY+AUTO+BODY+CORP/data=!4m7!3m6!1s0x89c2f4fc07159723:0x419c08db04e40b02!8m2!3d40.8242013!4d-73.88277!16s%2Fg%2F11gbk51_g7!19sChIJI5cVB_z0wokRAgvkBNsInEE?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,JJ COLLISION CENTER LLC,No reviews,,,Auto body shop,1928 Jerome Ave 2nd Floor,40.850532,-73.9099529,Closes soon,6 PMOpens 9:30 AM Tue,,2024-03-04 16:13:15,(929) 933-8440,,https://www.google.com/maps/place/JJ+COLLISION+CENTER+LLC/data=!4m7!3m6!1s0x89c2f5886abc2c61:0x28836667bd42e2fe!8m2!3d40.850532!4d-73.9099529!16s%2Fg%2F11pb7_jt8v!19sChIJYSy8aoj1wokR_uJCvWdmgyg?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Custom Auto Tech.,4.8,111,,Auto body shop,1600 Stillwell Ave,40.8550277,-73.8408955,Closes soon,6 PMOpens 8 AM Tue,https://custom-auto-collision-inc.business.site/,2024-03-04 16:13:17,(347) 810-7803,"  ""Owner  Mike and his TEAM are magicians  in the body repair  business.""",https://www.google.com/maps/place/Custom+Auto+Tech./data=!4m7!3m6!1s0x89c28caadb124e6b:0xf8962d286cd3e275!8m2!3d40.8550277!4d-73.8408955!16s%2Fg%2F11ddwtpzxp!19sChIJa04S26qMwokRdeLTbCgtlvg?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Point Auto Repair,4.7,33,,Auto body shop,662 Hunts Point Ave,40.8136244,-73.8846569,Closes soon,6 PMOpens 8:30 AM Tue,,2024-03-04 16:13:18,(646) 407-3698,,https://www.google.com/maps/place/Point+Auto+Repair/data=!4m7!3m6!1s0x89c2f50692a0ac05:0xc95fe9e2bf8a8a48!8m2!3d40.8136244!4d-73.8846569!16s%2Fg%2F1tj58pz6!19sChIJBaygkgb1wokRSIqKv-LpX8k?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Arthur Ave Auto Collision Inc,3.8,4,,Auto body shop,1998 Arthur Ave,40.8472771,-73.8926341,Closes soon,6 PMOpens 9 AM Tue,,2024-03-04 16:13:19,(347) 269-5122,,https://www.google.com/maps/place/Arthur+Ave+Auto+Collision+Inc/data=!4m7!3m6!1s0x89c2f519da2c3081:0x5676dcb84c1752a4!8m2!3d40.8472771!4d-73.8926341!16s%2Fg%2F11sfbj3bkl!19sChIJgTAs2hn1wokRpFIXTLjcdlY?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Professional Auto Body Corp.,4.0,19,,Auto body shop,440 Wales Ave #436,40.8098013,-73.9080122,Closes soon,6 PMOpens 8 AM Tue,,2024-03-04 16:13:20,(718) 450-8786," 
""... together and then they provided the repairs that the auto needed.""",https://www.google.com/maps/place/Professional+Auto+Body+Corp./data=!4m7!3m6!1s0x89c2f5655a2b1f63:0x21cd84182b69b193!8m2!3d40.8098013!4d-73.9080122!16s%2Fg%2F11h3mwg72s!19sChIJYx8rWmX1wokRk7FpKxiEzSE?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Liberato Auto Collision,4.8,39,,Auto body shop,2629 Chesbrough Ave,40.8445025,-73.8448464,Closes soon,6 PMOpens 9 AM Tue,,2024-03-04 16:13:22,(347) 281-9055,,https://www.google.com/maps/place/Liberato+Auto+Collision/data=!4m7!3m6!1s0x89c2f4ad9d47e443:0x347770b9728a05!8m2!3d40.8445025!4d-73.8448464!16s%2Fg%2F11cm0y5f3t!19sChIJQ-RHna30wokRBYpyuXB3NAA?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Rose Art Auto Body,4.7,12,,Auto body shop,1207 Whitlock Ave,40.8268569,-73.8863918,Closes soon,6 PMOpens 9 AM Tue,,2024-03-04 16:13:23,(718) 893-4300," 
""Dont ask me why i know so many body shops, but this is the place i ...""",https://www.google.com/maps/place/Rose+Art+Auto+Body/data=!4m7!3m6!1s0x89c2f4f8557f8cc5:0x4e1f72436534fe96!8m2!3d40.8268569!4d-73.8863918!16s%2Fg%2F1tnbm1q7!19sChIJxYx_Vfj0wokRlv40ZUNyH04?authuser=0&hl=en&rclk=1
