Keyword,Name,Rating,Review_count,Price_range,Category,Address,Latitude,Longitude,Current_status,Next_status,Website,Scraped_at,Telephone,Tags,Detail_URL
Auto body shop philladelphia,Phil's Excellent Auto Service Inc,4.8,235,,Auto body shop,1841 S 24th St,39.9291468,-75.1853678,Open,Closes 6 PM,http://www.philsexcellent.com/,2024-03-06 15:44:11,(215) 334-7445," 
""The best auto shop in the city.""",https://www.google.com/maps/place/Phil%27s+Excellent+Auto+Service+Inc/data=!4m7!3m6!1s0x89c6c6710b8b27db:0x344a754068cb6640!8m2!3d39.9291468!4d-75.1853678!16s%2Fg%2F1tfrn93c!19sChIJ2yeLC3HGxokRQGbLaEB1SjQ?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Foreign Fix Auto Center Inc,4.8,144,,Auto repair shop,822 Reed St,39.9315812,-75.1589004,Closed,Opens 7 AM Thu,https://www.facebook.com/Foreign-Fix-Auto-Center-140122042683245/,2024-03-06 15:44:13,(215) 755-6880," 
""Best shop in Philly!!!""",https://www.google.com/maps/place/Foreign+Fix+Auto+Center+Inc/data=!4m7!3m6!1s0x89c6c61c42d1d23d:0xa8c2053a2619c045!8m2!3d39.9315812!4d-75.1589004!16s%2Fg%2F1tdlcp68!19sChIJPdLRQhzGxokRRcAZJjoFwqg?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Jacquez Collision,4.3,3,,Auto body shop,1911 N 2nd St,39.9795146,-75.1372677,,,,2024-03-06 15:44:14,,,https://www.google.com/maps/place/Jacquez+Collision/data=!4m7!3m6!1s0x89c6c8138b9cf607:0x678a0f6db6e7ed22!8m2!3d39.9795146!4d-75.1372677!16s%2Fg%2F1tmpwyfg!19sChIJB_acixPIxokRIu3ntm0Pimc?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Don's Auto Repair,4.8,390,,Auto repair shop,1132 E Passyunk Ave,39.9348758,-75.1575692,Open,Closes 6 PM,,2024-03-06 15:44:15,(215) 339-8033," 
""Being in the shop, you can feel the sense of community.""",https://www.google.com/maps/place/Don%27s+Auto+Repair/data=!4m7!3m6!1s0x89c6c61ef5ea56b7:0x21ea24499ee00866!8m2!3d39.9348758!4d-75.1575692!16s%2Fg%2F1v8x34b3!19sChIJt1bq9R7GxokRZgjgnkkk6iE?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Imperial Body & Fender Repair,5.0,12,,Auto body shop,2210 E Cambria St,39.9870069,-75.1155167,,,,2024-03-06 15:44:16,," 
""... Amazing Work Highly Recommended to anyone in Philly and the ...""",https://www.google.com/maps/place/Imperial+Body+%26+Fender+Repair/data=!4m7!3m6!1s0x89c6c82ec22f3859:0x7480c692f42209e0!8m2!3d39.9870069!4d-75.1155167!16s%2Fg%2F1tgpn_1_!19sChIJWTgvwi7IxokR4Aki9JLGgHQ?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Executive Auto Body,4.6,121,,Auto body shop,560 Cottman Ave,40.0680102,-75.0955782,Closes soon,5 PMOpens 7:30 AM Thu,http://www.executiveautobody.com/,2024-03-06 15:44:18,(215) 379-6600," 
BOOK ONLINE",https://www.google.com/maps/place/Executive+Auto+Body/data=!4m7!3m6!1s0x89c6b6d2822bae69:0x434cb5f79355dac3!8m2!3d40.0680102!4d-75.0955782!16s%2Fg%2F1tlnfddh!19sChIJaa4rgtK2xokRw9pVk_e1TEM?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,West Side Body Shop Inc.,4.4,26,,Auto body shop,20 Waterview Ln,32.767922,-89.1314427,Open,Closes 5 PM,,2024-03-06 15:44:19,(601) 656-9461,,https://www.google.com/maps/place/West+Side+Body+Shop+Inc./data=!4m7!3m6!1s0x8883c106bbf01e1d:0xe9ccb0cc0e570121!8m2!3d32.767922!4d-89.1314427!16s%2Fg%2F1tk_q0rf!19sChIJHR7wuwbBg4gRIQFXDsywzOk?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Collision 1 Auto Repair,4.0,24,,Auto repair shop,2515 S 72nd St,39.9149108,-75.2397762,Closes soon,5 PMOpens 8 AM Thu,http://www.goole.com/,2024-03-06 15:44:20,(267) 528-4483,,https://www.google.com/maps/place/Collision+1+Auto+Repair/data=!4m7!3m6!1s0x89c6c40e8da5ba63:0xb00006c7b29673ba!8m2!3d39.9149108!4d-75.2397762!16s%2Fg%2F1twy_hrf!19sChIJY7qljQ7ExokRunOWsscGALA?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Jackson Auto Body & Repair,4.1,13,,Auto body shop,873 N 45th St,39.9687539,-75.212542,,,,2024-03-06 15:44:21,,,https://www.google.com/maps/place/Jackson+Auto+Body+%26+Repair/data=!4m7!3m6!1s0x89c6c7032d7fe65b:0x76536244362c2b88!8m2!3d39.9687539!4d-75.212542!16s%2Fg%2F1v2f1gst!19sChIJW-Z_LQPHxokRiCssNkRiU3Y?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,C And C Auto Body Shop,3.8,8,,Auto body shop,2224 N 4th St,39.9848548,-75.140118,Open now,,,2024-03-06 15:44:23,,,https://www.google.com/maps/place/C+And+C+Auto+Body+Shop/data=!4m7!3m6!1s0x89c6c8105f1c2925:0x10e2ce22161295fd!8m2!3d39.9848548!4d-75.140118!16s%2Fg%2F11gd21j463!19sChIJJSkcXxDIxokR_ZUSFiLO4hA?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Classic Auto Body Ltd,4.9,60,,Auto body shop,505 Lancaster Ave,40.0159885,-75.3064306,Closes soon,5 PMOpens 8 AM Thu,http://www.classicautobody.com/,2024-03-06 15:44:24,(610) 527-3970," 
""One of the best local body shops around.""",https://www.google.com/maps/place/Classic+Auto+Body+Ltd/data=!4m7!3m6!1s0x89c6c07780f65e51:0x236d57a1d29963bb!8m2!3d40.0159885!4d-75.3064306!16s%2Fg%2F1tdmlfgg!19sChIJUV72gHfAxokRu2OZ0qFXbSM?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Fox Body Shop,4.4,25,,Auto body shop,266 W Beacon St,32.77138,-89.1186694,Open,Closes 5:30 PM,,2024-03-06 15:44:25,(601) 656-6831,,https://www.google.com/maps/place/Fox+Body+Shop/data=!4m7!3m6!1s0x8883c1ba0a1c3157:0xd25e7b7cdca7307f!8m2!3d32.77138!4d-89.1186694!16s%2Fg%2F1twy_9pg!19sChIJVzEcCrrBg4gRfzCn3Hx7XtI?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Elite Collision & Automotive Accessories,4.3,6,,Auto body shop,11108 Weyerhaeuser St,32.7650896,-89.1123257,Open,Closes 5 PM,,2024-03-06 15:44:27,(601) 656-8006,,https://www.google.com/maps/place/Elite+Collision+%26+Automotive+Accessories/data=!4m7!3m6!1s0x8883c1b488c211d3:0x891a149fe70ff809!8m2!3d32.7650896!4d-89.1123257!16s%2Fg%2F1trprkng!19sChIJ0xHCiLTBg4gRCfgP558UGok?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Chuck's Paint & Body Shop,5.0,2,,Auto body shop,11181 Co Rd 383,32.7974149,-89.1538591,Open,Closes 5 PM,,2024-03-06 15:44:28,(601) 416-3830,,https://www.google.com/maps/place/Chuck%27s+Paint+%26+Body+Shop/data=!4m7!3m6!1s0x8883c3fb7aef5627:0xd9cdce66bc67a993!8m2!3d32.7974149!4d-89.1538591!16s%2Fg%2F1hc4fvdcq!19sChIJJ1bvevvDg4gRk6lnvGbOzdk?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Jones Body Shop,4.6,5,,Auto body shop,10160 MS-482,32.7720195,-89.0426316,Open,Closes 5 PM,https://jonesbodyshop-autobodyshop.business.site/?utm_source=gmb&utm_medium=referral,2024-03-06 15:44:29,(601) 656-8854,,https://www.google.com/maps/place/Jones+Body+Shop/data=!4m7!3m6!1s0x8883ebac5dfc1959:0x38cb7805d72bedc5!8m2!3d32.7720195!4d-89.0426316!16s%2Fg%2F11fl5bppb9!19sChIJWRn8Xazrg4gRxe0r1wV4yzg?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Coyle Brothers Auto Body,4.9,42,,Auto body shop,6147 W Girard Ave,39.9703889,-75.2425276,,,,2024-03-06 15:44:31,," 
""Coyle auto body shop are excellent at what they do.""",https://www.google.com/maps/place/Coyle+Brothers+Auto+Body/data=!4m7!3m6!1s0x89c6c72a1caec74b:0x8f0452e24036d60f!8m2!3d39.9703889!4d-75.2425276!16s%2Fg%2F1tf6y9jj!19sChIJS8euHCrHxokRD9Y2QOJSBI8?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Joe's Auto Body,3.3,6,,Auto body shop,2060 Margaret St,40.0115036,-75.0772631,Open now,,,2024-03-06 15:44:32,(215) 743-7220,,https://www.google.com/maps/place/Joe%27s+Auto+Body/data=!4m7!3m6!1s0x89c6b66c426f85b7:0x8a9259ab7c06a9f4!8m2!3d40.0115036!4d-75.0772631!16s%2Fg%2F1tj9cz30!19sChIJt4VvQmy2xokR9KkGfKtZkoo?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,KX Auto,4.8,136,,Auto repair shop,2429 Washington Ave,39.9402768,-75.1842755,Open,Closes 6 PM,https://www.facebook.com/kxautomotive/,2024-03-06 15:44:34,(267) 324-5784," 
""Best Auto shop in Philly.""",https://www.google.com/maps/place/KX+Auto/data=!4m7!3m6!1s0x89c6c6698e7fa6b7:0x86b18b6f5ec3179!8m2!3d39.9402768!4d-75.1842755!16s%2Fg%2F11cm09zs4n!19sChIJt6Z_jmnGxokReTHs9bYYawg?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Danny Irons Paint & Body Shop,4.8,6,,Auto body shop,10291 MS-482,32.7754503,-89.04505,Open,Closes 5 PM,,2024-03-06 15:44:35,(601) 656-0111,,https://www.google.com/maps/place/Danny+Irons+Paint+%26+Body+Shop/data=!4m7!3m6!1s0x8883ec24e307298f:0x7fc4a970c9042005!8m2!3d32.7754503!4d-89.04505!16s%2Fg%2F1thf99xc!19sChIJjykH4yTsg4gRBSAEyXCpxH8?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Gurabo Auto Body Shop,4.9,12,,Auto body shop,1101-1123 Adams Ave,40.0170555,-75.0932636,,,,2024-03-06 15:44:36,1101-1123 Adams Ave,,https://www.google.com/maps/place/Gurabo+Auto+Body+Shop/data=!4m7!3m6!1s0x89c6b645b239cf29:0x521ad3d59242c049!8m2!3d40.0170555!4d-75.0932636!16s%2Fg%2F11dyxthk2j!19sChIJKc85skW2xokRScBCktXTGlI?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Danny Irons Paint & Body Shop,4.8,6,,Auto body shop,"12450 Rd, Co Rd 759",32.8497081,-88.9955112,Open,Closes 5 PM,https://m.facebook.com/pages/category/Automotive-Body-Shop/Danny-Irons-Paint-Body-Shop-150982365502396/,2024-03-06 15:44:37,(601) 656-0111,,https://www.google.com/maps/place/Danny+Irons+Paint+%26+Body+Shop/data=!4m7!3m6!1s0x8883efd2cda643a1:0x152350f7d7f5d71d!8m2!3d32.8497081!4d-88.9955112!16s%2Fg%2F11n5d2z2q4!19sChIJoUOmzdLvg4gRHdf11_dQIxU?authuser=0&hl=en&rclk=1
